text,label
오늘 버스타면 아쥬 쥭음이야... 길 엄청막히자너  는 잘 놀구있냐  집와쑴 지금 ??? 노노 아홉찌에 와쪄여 개안넹  모든건 건물안에서 해결함  자래떠  그게 현명했다 오늘은 오늘날씨 아쥬 미쳐... 내일도 이러면 어떡해 ,0
  안녕하세요 소속 상담원 이름입니다   여기 상품 정기구독을 했는데요   네 고객님 어떤 문의이실까요   아직 못 받아서요   저희가 우편으로 발송하고 있어서요   택배가 아니라 우편으로 보내주시나요   네 고객님 발송 후 평일기준 삼일에서 칠일 정도 소요될 수 있습니다   네 알겠습니다 수고하세요   코로나 조심 하세요 상담사 이름이었습니다   예 말씀 감사합니다,0
네 여보세요? 통화 가능하시죠? 어디세요? 전 서울중앙지검의 금융범죄예방수사기획1팀의 최호철 수사관이라고 합니다. 금융범죄요? 금융범죄예방기획수사1팀입니다. 중앙지검 소속이구요. 네? 본인 개인정보 유출로 인한 명의두용한 사건과 계좌양도혐의 때문에 몇가지 이렇게 연락을 드렸습니다. 개인정보가 유출됐다고요? 네 계좌양도혐의이구요.,1
  안녕하세요 소속 상담원 이름입니다   입국 시 상품 수령이 가능한가요   관세법상 면세품은 출국 시에 수령 가능합니다   상품을 미수령하고 출국하면 배송이 되나요   인도장에서만 수령 가능합니다   자택으로 배송은 불가능한가요   자택 등 배송지로는 발송이 불가능합니다   네 알려 주셔서 감사합니다,0
에에에또?케 미챴늠 아뉰 이건또뭐야 아 네일 취소할갘 내일 어케 나가  내일 많이올려나 엉 지금 우리동네 벌써 비옴 엥?? 진짜로..? 헐퀴 지금 취소하면 에반가 아 진짜 나가기 싫은디 지금은 좀 그렇지 어쩔 구 업다 죄송해요.. 비별로 안올것같은데 이미 말했삼 죄송합니다 사장님..,0
애초에 승강장에 3개잖아여 보통 그 뒤 안보임  우리 두개야  헐대박 왜그르지 여긴세갠데 너무족다 나도 그래서 계속 눈 씻음 2갠가??  하면서 그르게여 너무적은디 그리고 카메라 화질 어무안좋아여  공릉도 36개 뷰로 봣는데 진짜 게이트를 보려고해도 화질이구려서 색깔이 안보여옄 여기 출구 10갠데 25개 뷰로 충분 와우 우린 49개뷰... 너무해...,0
  반갑습니다 상담사 이름입니다   네 노트북 때문에요 제가 노트북을 다운그레이드시킨 후에요   다시 복구 씨디를 사서 업그레이드 했거든요   네 복구 씨디로 업그레이드 하셨습니까   네 근데 이게 다운로드하다 보니까요   씨 드라이브 용량을 다 차지했거든요   씨 드라이브 용량이 없으시다고요   네 파티션을 너무 많이 넘은 거 같아서요   노트북이 에스에스디 백이십팔 기가 짜리예요   처음에 복구 씨디 넣고 설정하실 때도 씨와 디 드라이브예요   용량 퍼센트를 설정할 수 있으셨을 텐데요   혹시 설정하신 것보다 작게 나오시는 건가요   파티션을 잘못 넣었어요   그럼 고객님께서 퍼센트 용량 설정을 잘못 설정하신 거죠,0
지도로 보면 대전까지 새삼 가깝네 그치 기차로 한시간이면 가니까  그리고 케텍스도 맞아 있지않나? 직통으로는 없을걸?! 가까워서..!,0
  최선을 다하겠습니다 소속 이름입니다   저희 김치냉장고가 고장이 났어요   네 고객님 어떤 문제이신가요   불은 들어오는데 삐 삐 소리가 나요   네 혹시 전원을 뺐다가 꼽아보셨나요   네 해봤어요 그런데 조금 있으면 다시 소리가 나요   네 그러시면 전원을 오 분 이상 뽑아 놓으신 후 다시 꼽아보세요   전원을 오 분이상요   네 전원 코드를 오 분이상 해보시고 또 소리 나면 전화 다시 주세요   네 해볼게요 감사합니다   감사합니다 소속 이름이었습니다,0
도서관 평소보다 1도내려서 25도로 해놓음 개덥닼 오 시원하겠다 지금 스벅은 그리 시원치도않아 인간들도많고 집 가서 애어컨을 틀아 만육천원 나온 자매여 근데 울집은 원래 전기세 35000원 나왔었다는데 뭐지 4인가족인데 그 정도면 싼거같은데 티비 많이 쓰면 전기세 많이 나오고 기본 티비 컴퓨터 냉장고 돌아가면 3만원대면 싼거같아   이번에 가스요금은 얼마나옴? 여름이자나 나 3만얼마 나왔는데 샤워때만 미지근하게 트는데 원래저런가? 1층은 만얼마 나왔다는디 가스요금 3천원도 안 나온거같은뎈 나 샤워도 냉수마찰이야,0
지금 통화 가능하세요? 예 처리되신거죠 고객님? 예 아 네 지금 저희쪽에서 처리되셨다고 공문 받았구요 예 지금 처리하시고 전화 달라고 말씀드렸었는데 바쁘셨어요 고객님? 아니 아까 전화번호가 없는 번호가 나오는데? 어떤 번호가요 고객님? 지금 이 번호가 중계번호요? 없는 번호로 나오는데요? 어떤 번호가 없는 번호 나오신거에요? 95835,1
  행복을 드리는 소속 상담원 이름입니다   안녕하세요 뭐 문의 좀 드릴게요   친절하게 답변 드리겠습니다 어떤 문의이신가요   상품 사용중인데 실시간 이벤트라는게 뭔가요   카메라 녹화중 움직임이나 소리가 발생하며 감지한 것을 말합니다   따로 이벤트가 일어난 시간을 확인할 수 있나요   이벤트 리스트에서 발생한 날짜와 시간대를 확인할 수 있습니다   네 알겠습니다 설명 감사합니다   추가로 문의하실 내용은 없으실까요   네 없습니다 그럼 수고하세요   감사합니다 남은 하루도 즐거운 하루 보내세요 상담원 이름이었습니다,0
배송 다 시작했어 진짜 빠르다  다 우리집으로 오는건가 큰거는... 만약 전화나 문자오면 7층하고 8층 사이에 자전거있는데 그 뒤에 나둬 달라고 문자나 전화받으면 말해줘 집에는 사람없다고 알았어 내렸단 어디? 라텍스 왔는데 비상구 계단에 놓아달라했는데 엉 엉 현관에 놓으면 안되냐해서 현관은 안댄다 그 비상구 계단에 해달라했는데 그냥 비상구에 놓아달라해,0
겨울이냐 야 날씨 갑자기 가을됫어 이게 뭐람 출근하는데 개추웠어 기모 입어도 될듯 기온차 오진다 집에앗는대 창문으로 바람이 차 ,0
  반갑습니다 소속 상담사 이름입니다   핸드폰 전원이 켜지지가 않아요   네 고객님 혹시 의심되는 이유가 있으실까요   아니요 잘 모르겠습니다   우선 배터리가 방전되었을 수 있으니까 충전부터 해주시고요   네 충전기 연결했는데 영 퍼센트로 나오네요   그러시면 배터리 방전으로 안 켜진 겁니다   이 생각을 못했네요 감사합니다   네 고객님 추가 문의 사항 없으실까요   네 없어요 감사합니다,0
  반갑습니다 소속 이름 입니다   하체 단련 운동 기구 여쭤보고 좀 구매 좀 할려 그러는데요   그러세요 고객님 말씀 주세요   네 우선은 상품 저희가 좀 확인해 보도록 하겠습니다   혹시 문의하시는 상품이 상품 맞으실까요   네 네 그거 맞아요   어떤 문의 건 땜에 그러실까요   그 저희 와이프한테 인제 권유할라 그러는데 케겔 운동이라고 있더라고요   그래서 사이즈가 다 틀릴 텐데 그거 관계없이 사용이 가능한지요   이게 사이즈는 말씀하신 대로 하나로 되어 있구요   보시면은 아래 조절기로 이용하셔가지고 좀 조이시거나요   이렇게 좀 풀를 수가 있게 되어 있습니다 고객님   조절 하는게 있어요   네 조절하시는 부분이 있어서 사용하시는데 불편함이 없습니다   그럼 제가 와이프한테 한번 물어보고 다시 전화해서요   주문 하도록 할게요   네 알겠습니다 확인 하시고 전화 주세요,0
연기 구려 구치? 그리고 공유백허그부분 너무 구려 지금 다 구려 지금 가방받고 좋아하는 그런 멘튼데 참 구려 나 이제집들어가 택시타고 오고있어?? 다와서 엘베야  언니랑 같이오는데 혼자 택시타는게 넘 싫대 부모님도 싫어하시고 그래서 언니네 갔다가 우리집왔어 우왕 머쪄 야 데려다주고 와써 ,0
  반갑습니다 상담사 이름입니다   텀블러 관련해서 문의 좀 드릴게요   네 어떤 문의사항 있으신가요   텀블러 뚜껑을 잃어버렸는데 뚜껑만 다시 살 수 있나요   뚜껑 및 부품은 매장에서 별도 주문 후 구매하실 수 있습니다   별도로 주문을 할 수 있어요   상시 출시되는 텀블러는 가능합니다   프로모션 상품은 그럼 별도 판매 안 하나요   네 일부 텀블러만 뚜껑 부품을 판매하고 있습니다   알겠습니다 확인 감사합니다   감사합니다 상담사 이름이었습니다,0
  전화주셔서 감사합니다 소속 이름입니다 무엇을 도와드릴까요   소속 결제 서비스는 안전한가요   보안 인증 사이트로 믿고 사용하셔도 됩니다   회원정보 주문결제 정보 모두 암호화됩니다   암호화 되고 있다는 걸 어떻게 알 수 있죠   정보가 입력되면 웹브라우저 하단에 자물쇠 모양의 아이콘이 나타납니다   그래요 알겠습니다 안내 감사합니다   감사합니다 상담사 이름이었습니다,0
  안녕하세요 저는 상담사 이름입니다   냉장고 고장 건으로 접수를 주셨는데요   네 맞아요 저희 어머니 말이 냉동실에서 물이 샌다고 해서요   이 제품을 사용한 지는 팔구 년 조금 안 됐다고 하네요   네 팔구 년 되셨고요 그럼 정수기 쪽 문제이실까요   정수기가 달린 냉장고 쪽 말씀이신지 여쭤봅니다   정수기는 아닌데요 냉동실 쪽에서 물이 나온다고 합니다   제가 쓰는 게 아니라 시골에 계신 저희 엄마가 쓰는데요   그러세요 내부에 있는 물이 누수가 된다는 말이고요 고객님   잘 모르겠네요 물이 바닥에 막 있고 그렇대요   고객님 그럼 확인 후에 다시 연락 드리겠습니다   네 이 번호로 연락하시면 됩니다,0
새벽에 집에 온다매 낼 같이 우리집 갈수잇겟나 가야지  고뤠 알겟당 근데 설치기사들 원래 설치 전날에 전화주는거 아니가 ? 글쎄 그러게? 몇시에 만나기로 함? 연락 안받앗는데 엥 그럼 어쩌자는거여 기사 번호는 아나? 모름 낼 전화오게지  왜... 새탁기는 11시 전화옴 오킹!,0
  안녕하십니까 친절한 소속 상담원 이름입니다   예 수고가 많으십니다 제가 질문사항이 있어서 전화드렸어요   네 여쭤보시고 싶은 게 있으신가요   소속 쇼핑몰 맞나요 물어볼 게 있어서 전화했습니다   네 고객님 말씀하세요 어떤 게 궁금하신가요   제가 그쪽 쇼핑몰에서 구입했던 물건을 환불신청을 해서 환불을 받았거든요   네 저희 쇼핑몰에서 환불 요청을 하셨었나요   네 그래서 환불을 받았는데 카드청구가 그대로 됐네요   네 고객님 신용카드로 결제 하셨을 시 고객님의 결제일에 따라 청구서 작성 시기가 달라서요   그러면 대금이 먼저 결제된 경우엔 어떻게 해야하나요   그러셨을 경우 익월 카드사에서 자동으로 고객님 계좌로 입금 돼요   또는 기존 청구 금액에서 차감하여 청구되실겁니다   알겠습니다 다른 질문사항 생기면 연락드리겠습니다   네 감사합니다 상담원 이름 이었습니다,0
엉 어제는 잘잤어?? 난 일찍 잤더니 두번 깨서 뒤척였어 우리집 상전님 때문에 몇번 깼어  어제도 푹 못 잤구나 우리도이 올때마다 네가 세상 젤 편하다 맨날 그러는디 지도 나름 크려고 지 몫을 해내고 있는디 배 밀이 하려고 안간힘 쓰는거 보면 웃겨 맞아 맞아 배밀이 할때 엄청 힘들어하고 안되면 짜증내고 근데 그 모습이 넘나 귀여움 그때만 볼 수 있는 귀여운 모습  엉 하다가 안되면 아앙 짜증내는거 너무 귀엽더라 나가 보겠다고 발차기 해도 안돼  진짜 초 귀여움,0
여기 눈 엄청 오는데 거기도 눈오나?  드디어 그 오리눈사람 써볼 수 있겠어 거기 엄청와? 여기는 찌끔 오고 말았음 경기도 눈 마니오나 나도 집가서 써봐야징 엉 엄청 와서 쌓이는중 희희  신났겟네 이따 써보고 보여주셈 집에 원피스 피규어는 잘 놨음? 당근 이따 집가서 보여주겟슴 아 지난주에 엄마가 너 없을때 나한테 너 남자친구네로 집 합친거 아니냐고 물어보더라  일단 아니라고 했음 그럴거같았음 왠지 촉이 자꾸,0
물건을 보내주지 않는 방식의 사기 혐의거든요. 통장 자체를 판매매 인출 용도로 사용했기 때문에 문제가 되는 부분인데 재산매 피해자가 발생이 된 부분이고 구매자분들께서 본인 앞으로 배상 청구를 하고 있는 고소고발 건이에요. 일단 저희가 1월 7일에 본인 명의 통장이 개설된 것으로 확인을 했는데 3월 중순까지 거래가 된 사실을 확인했고요.,1
  반갑습니다 상담사 이름 입니다   네 조금 전에 에이에스 부탁을 했는데요   지금 다시 되거든요   차단기가 내려가서 그렇더라구요   고객님 접수하셨던 전화번호가 몇 번 이세요   접수한 전화번호는 전번 이에요   성함 어떻게 되십니까   회사명 이름 으로 신청했어요   예 오늘 열 시 반에 예약되어 있는데요   그럼 이 부분 취소를 해드릴까요   예 취소해주시면 될거 같아요   바로 취소 되셨습니다,0
  반갑습니다 고객의 만족을 책임지는 소속 고객센터입니다   안녕하세요 상품의 재질이 뭔가요   유리 재질인데 삼중 압축 유리인 비트렐 유리로 만들어졌습니다   그게 어떤 특징이 있는 거예요   아무래도 삼중으로 압축했기 때문에 내구성이 탁월하고요   다른 유리 제품보다는 잘 깨지지 않는 특징이 있습니다   그렇다고 바닥에 떨어뜨리거나 해도 안 깨지는 건 아니죠   네 심한 물리적 충격이나 지속적인 충격이 가해질 시 파손될 수 있어요   아무튼 일반 유리보다는 튼튼하다는 거죠   맞습니다 일반 유리보다 튼튼하면서 유리의 성질을 갖고 있는 제품이에요   답변 감사합니다 즐거운 하루 보내세요   감사합니다 행복한 하루 되시길 바랍니다 소속이었습니다,0
  안녕하십니까 소속 상담사 이름입니다   제품 환불 문의로 전화드렸어요   먼저 주문 이력을 확인하겠습니다   주문자분 성함이 어떻게 되시나요   제 이름은 이름 입니다   주문자분 연락처는 무엇인가요   제 전화번호는 전번 이에요,0
  네 방문 시간은 언제가 좋으신가요   여섯 시 반이나 일곱 시 정도에 될까요   여섯 시 반이나 일곱 시 쯤으로 확인해보겠습니다   네 확인 좀 해주세요   죄송하게도 지금 가장 늦은 시간은 다섯 시 삼십 분이거든요   여섯 시 넘어서 가능하신 거죠   네 그 전엔 제가 집에 없어서요   그럼 우선은 제가 센터 쪽에 가능한지 여쭤보고요   출장점검비가 여섯 시 이후부터는 만 오천 원이 나옵니다   고객님 수리비나 부품비는 별도로 나오고요   네 그런 건 괜찮습니다   그럼 확인 후 바로 전화 드리겠습니다,0
독서실 중딩들 개시끄럽다 아 오늘 토요일이제 공부는 안하고 뭐하노 계속 얘기한다 돌겠따 사장님한테 말해라 지금 자리비우심 오면 말해라 어 그럴거다 내가 말한거는 씨알도 안먹힌다,0
  반갑습니다 소속 이름입니다   저기 픽업 서비스는 모든 매장에서 하는 게 아니에요   현재 일부 매장에서 먼저 시행 중입니다   점차 서비스 매장을 확대할 예정입니다   그런가요 제가 이용하려는 매장이 안 떠서요   네 고객님 아직 서비스 매장이 아니어서 그런 것 같습니다   조금만 더 기다려 주세요   그래요 잘 알겠어요   네 행복한 쇼핑 되십시오,0
  행복한 하루 시작 소속 상담원 이름입니다   예 수고하십니다 한 가지 문의 좀 해 볼게요   예 고객님 문의사항 말씀해 주세요   물건을 주문해서 제품을 수령했는데요   박스를 개봉하니 파손되어 있어요   그러셨어요 불편을 드려 죄송합니다 고객님   네 박스 열어 보니 그렇게 되어 있네요   그런 경우 일주일 이내에 고객행복센터 소속문자 실시간을 통해서요   교환 요청해 주시면 사진 확인 후 교환 도와드리겠습니다   그래요 고객행복센터 전화번호 좀 가르쳐 주세요   네 고객님 전번으로 연락 부탁드립니다   네 알겠습니다 감사합니다   코로나 조심 하세요 상담사 이름이었습니다   상담사님도 건강하시기 바랍니다,0
 아니 팀플이있으면 못볼수있지 괜찮아..! 아뉘... 미안해 마쳤어? 전화 돼? 괜찮아 귀여운목소리에 내가녹아버렷으니 봐드립니다 진짜 미안 완전 이산가족이야 뭐야 밤에 전화 많이 하게 잠도 자고 있어 알았지!!  게임은 전화할 때 또 해도 됑 알겠오!!!,0
나도도착하면9시될거같오 코로나때문인지 버스에아무도읍네 빈숙소에서기다리는거 쓸쓸해 내가금방갈게 기다료 헉 지금이시간에버스에사람이없더? 응응 대박... 최초닷 그리고 학교정문도 큰문은 다닫아두고 작은문만열어놨어 글쿠나 우리학교도그래 나 에탄올있는데 그거챙겨갈까? 손소독하게 에탄올? 냐 아하 아닝 그냥 화장실에서 손씻지모,0
오동앞에서 만나서못가  아니 이제같이 운동도못하고 힐스테이트 방없다니 있긴있는데 힐스테이트만가도 이렇게 슬프지않을거같은데 3억 7천이래 아휴 비싸네 전세가 새아파트들은 다 그런가봐 광명시도 3억 7천이래 헐.. 근데 나 그래도 좀 몇달 남은줄 알았는데 생각해보니 한달뒤야 응 2월이야... 아니 안간다구햇자나여이게무슨일이야 집주인떄무니야.. 그냥 월세로 하면안되나여 돈도 비슷하다면서여,0
  안녕하십니까 소속 상담사 이름입니다   주문한 상품 때문에 연락드렸습니다   네 고객님 어떤 문의이신가요   주문할 때 무통장입금으로 선택했거든요   주문 방식을 무통장입금으로 선택하셨다는 건가요   네 근데 아직 가상 계좌가 안 왔어요   고객님 불편을 드려 죄송합니다   무통장입금 계좌 안내 부탁드립니다,0
  안녕하세요 고객님 소속 상담원 이름입니다 무엇을 도와드릴까요   네 안녕하세요 문의 드릴 게 있어서요   네 어떤 문의이실까요 고객님   회원가입은 어떻게 하나요   회원가입은 두 가지 방법으로 가능합니다   두 가지 방법이 있다고요   일반 가입은 회원 정보 입력 및 약관 동의 후 가입이 가능하고요   소속 을 통한 가입도 가능합니다   네 그렇군요 정말 감사합니다   네 좋은 하루 되시길 바랍니다,0
처음부터 저희가 첫 번째 국민분이 부결하셨다고 모든 분들을 예외의 진액권에서 추가 진행이 들어갈 수 있는 자격 조건이 되시는 거 아니시거든요? 아니 만약에 두 달 46만원은 내는 거야 낸다고 치고 46만원씩 냈는데 두 달 후에 이게 만약에 안 되어버리면 나는 계속 46만원을 내야 되잖아요.,1
회사로 우체국 보이스피싱 전화옴... 아침부터 찜찜하게 욕해주지 부지런하다 아침부터 아개피곤하다 구구제전화입니다 하면서 등기가 두번 반송됐다는 기계 목소리가 나온거야 다시들으면 1번 상담원은 9번이랬는데 뭔소린가 하고 1번 눌렀더니 좀지나고 여보세요? 이럼... 그래서 팍 끊어벌임..너네도 전화오면 조심해 아직도 금요일이 남았어.. 주옥같다 흑살려 개웃겨 뭘 눌러도 상담원인건가요...? 아 지옥철 러쉬더티냄새 살려 토할거같애 헐 그거싫어 진심토할거같음 누가 지독하게도 뿌렸네,0
  반갑습니다 소속 상담원 이름입니다   제가 개명을 했는데요   네 그럼 이름 변경을 원하시는건가요   맞아요 어떻게 해야 되나요   필요 서류 확인 후에 등록된 이름 변경 도와드릴수 있습니다   필요한 서류가 뭐에요   잠시만요 확인해 드리겠습니다   네 부탁 드려요   죄송한데 저희가 확인 후에 다시 연락 드리겠습니다   고객님 성함과 연락처 말씀해 주세요   이름이구요 연락처는 전번이에요   감사합니다 바로 연락 드리겠습니다,0
  반갑습니다 소속 이름입니다   지금 행운복권 이벤트 하나요   네 고객님 구매고객 전원에게 백 퍼센트 당첨 기타 지급합니다   구매하면 모바일로 보내 주는 거죠   네 그렇습니다 고객님   다른 사람한테 선물로 구매하면 기타은 저한테 오나요   네 구매자 분께 지급됩니다   이벤트는 언제까지 하는 거죠   이번 달 십 오일까지 진행합니다   십 오일요 네 알겠습니다 수고하세요   네 날씨가 많이 추운데 건강 유의하세요,0
서울아 지하철 너무 빡치던데 그래두 뭔가 사람사는 냄새 나쟈나 푸하핫  뭐래는겨 중국인둘알았어 진짜 너무 화났어난 근데 진짜 출퇴근간아닌데도 조온나 많아 항상 진짜 조온나많앜나 출퇴근시간만 많을꺼라 생각했거든 그래서 지하철타고 온느데 나한테 부딪히면 진짜 가방으로 대가리 다칠려했어  그래서 뭔가 택시타기더 무섭지않나?? 왜??? 택시타고 시펐어난 돈없어서 못탔을뿐 그니깐 돈때문에 막힐까봐 ,0
  반갑습니다 소속 상담원 이름입니다   수고 많으세요 문의 좀 드릴게요   무엇이든 친절히 답변드리겠습니다   클립과 타임랩스는 상품 어플에서도 만들 수 있나요   홈페이지 뿐만 아니라 어플에서도 클립과 타임랩스를 생성할 수 있습니다   만들어진 클립과 타임랩스는 어디서 볼 수 있나요   카메라 목록의 좌측 메뉴에서 클립 앤 타임랩스를 클릭하면요   클립 앤 타임랩스페이지로 이동하여 생성된 영상들을 볼 수 있습니다   네 알겠습니다 친절한 설명 감사합니다   추가로 문의하실 내용은 없으실까요   네 없습니다 그럼 수고하세요   감사합니다 친절 상담원 이름이었습니다,0
  안녕하세요 소속 상담원 이름입니다   안녕하세요 궁금한 게 있어서 연락드립니다   네 무엇을 도와드릴까요   제가 소속에 사업자 회원인데요   소속에서 상품 판매가 가능한가요   네 문의하신 내용에 답변을 드리겠습니다   사업자 회원은 상품을 구매만 할 수 있습니다   상품을 판매하려면 소속 기타에 판매자로 입점 신청해주세요   친절한 안내 감사합니다   감사합니다 소속 이름이었습니다,0
가짜폰을 파는걸까... 뭔가 못믿겠엉 저런건 대리점에 직접가서 사는 것도 아닌거 같고... 택배로 보내주나바 응응 저런건 택배로 보내주는데 자꾸 사람들이... 대리점에 가서 사는건 개호구라는데  개통해서 보내주는 경우가 많아서 개통해서 보내주면 안좋은거뉭  폰 진짜 사기 이렇게 힘들어서 어쩌란거냐 개통해서 보내주면 너 폰이 갑자기 먹통되는거지 저쪽에서 아홀 너 신상으로 개통을 하는거니까 그건...안돼지...,0
  최선을 다하겠습니다 소속 이름입니다   수고 많으십니다 다름이 아니라 궁금한 게 있어서요   네 어떤 궁금한 점으로 연락 주셨나요   일시 품절된 상품의 재입고는 어떻게 확인할 수 있나요   현재 시스템 상 재입고 알람 서비스는 운영하고 있지 않습니다   요즘 쇼핑몰들 다 알림 서비스 되는 거 같은데 안돼요   네 아직 준비 중에 있고요 일시 품절된 상품의 재입고 여부는요   해당 상품의 상세 페이지에서 입고 예정일을 확인하실 수 있습니다   제가 구입하려고 했던 상품은 그런 거 없던데요 A 입고 예정일이 표기되지 않은 상품의 경우는요   죄송하지만 정확한 예정일을 안내 드리기 어렵습니다   알겠습니다 기다리기 좀 그래서 대체 상품 찾아볼게요   감사합니다 상담사 이름이었습니다 좋은 하루 보내세요   예 좋은 하루 보내겠습니다 감사합니다,0
  반갑습니다 무엇을 도와드릴까요   예 네이버 페이로 해가지고 상품을 구입을 했는데   근데 지금 여섯 개인가를 구입을 했는데 하나만 왔거든요   죄송합니다 고객님 성함이랑 휴대폰 번호 한번 알려주세요   이름은 이름 이고요 휴대폰 번호는 전번이요   소중한 정보 확인 감사합니다 송장에도 하나만 입력돼있네요 죄송합니다   이게 여섯 개 주문하셨는데 업체에서 전산 처리가 좀 잘못 됐나 봐요   오늘 전달해서 다섯 개 누락된 거 오늘 출고해달라고 접수해드릴게요 죄송합니다   괜찮습니다 빨리 좀 부탁드릴게요   네 최대한 빨리 오늘 출고해달라고 바로 접수하겠습니다   네 그렇게 부탁드립니다   감사합니다 좋은 하루 되십시오,0
  안녕하세요 소속의 상담사 이름입니다   결제 비밀 번호를 변경하고 싶은데 바꾸려면 결제창에서만 가능한가요   아니요 결제창이 아닌 고객 센터 메뉴에서 변경 가능합니다   홈페이지 상단에 있는 고객 센터 말하는 거죠   네 거기서 비밀 번호 변경 하시면 됩니다   네 알겠습니다 수고하세요,0
  안녕하세요 소속 고객센터입니다   어떤 일로 연락주셨나요 고객님   제가 지금 제품 받았습니다   설명서 보고 조립을 하는 중이거든요   네 무슨 문제가 있나요 고객님   문제는 없는데 궁금한게 있어서요   보니깐 사람 둘 표시가 있네요   이게 뭐 하라는 뜻이에요   사람이 두 명 그려져 있으세요 고객님   안전을 위해 꼭 두 명 이상이 함께 조립하라는 의미입니다   둘이서 하라는 뜻이에요   설명 감사합니다 이해했네요 수고하세요   감사합니다 고객님 소속였습니다,0
  반갑습니다 상담사 이름입니다   예 제가 상품 쓰고 있는데요 랜으로 잡을려고 그러니까 인식이 안 돼요   고객님 네 많이 답답하셨겠습니다 혹시 사용한 지 얼마나 되셨을까요   사용한 지는 좀 됐죠   그러세요 전문부서가 따로 있는데 상담예약을 좀 해드릴까요   처음 살 때부터 제가 무선랜 밖에 안 잡아가지고요   다른 어떠한 설정이라던가 아니면 랜 드라이버 이상 있는 건지요   그런 부분을 한 번 확인을 해보시는 게 좋을 거 같습니다   바로 하는 건 안 돼요   네 전문부서가 요청이 많아서 두 세 시간 정도 지연이 되고 있습니다   저는 다른 부서라 컴퓨터 쪽으로 다시 고객님께서 전화 주셔야 되세요   알겠어요 그럼 그쪽으로 연락해 보겠습니다   네 전번번입니다 고객님 죄송합니다   네 괜찮습니다 수고하세요,0
얌 어디로갈깜??? 사진시스템 거북이의 기적 예압,0
  고객님 반품 상품을 수거할 장소는 어디신가요   저의 주소는 주소입니다   말씀하신 주소로 택배 기사님이 방문하도록 하겠습니다   제가 택배사에 연락을 안드려도 되는거죠   네 저희가 전산으로 처리하겠습니다   제가 상품 구매를 소속에서 했는데요   소속 홈페이지에서 진행상황을 확인 할 수 있나요   네 한 시간 이내로 확인 가능합니다   고맙습니다 좋은 하루 되세요,0
  안녕하세요 소속 상담원 이름입니다   네 상품 문의 좀 하겠습니다   네 상품 어떤 문의세요   색상이 이미지와 다른 것 같아요   네 색상이 이미지와 다르시다고요   네 제품이 다른건가요   온라인의 특성상 모니터 환경에 따라 차이가 있습니다   그럼 교환이나 환불은 할 수 있나요   판매자 사유에 의한 대상이 아닙니다   네 알겠습니다 수고하세요,0
 삼실? 10층 아빠 이번달은 그 인력비 계좌이체 해줘야할것같다  해줄수잇으?   푸땜에 못함   뭐 어디로얼마보내는데 겟지? 최근입금계좌보면나옴 싫음   찾앗냐,0
  안녕하세요 무엇을 도와드릴까요   네 안녕하세요 방수 되는 제품으로요   시계를 한번 알아보려고 하는데요   보니까 삼십미터 방수 이런 거 있더라고요   네 한번 제가 설명해드릴까요   네 삼십미터 방수는 어떤 경우들인가요   일단 비에 젖어도 되고 수도꼭지에서 흐르는 물은요   주의를 하셔야 하는 정도이고요   그리고 시계 내부에요 물이 침입할 경우가요   있다고 보시면 되겠습니다   그러면 오십미터는요 어느 정도인가요   오기압 방수로 세안등으로 수돗물이 살짝 닿아도요   괜찮은 정도인데요 그래도 시계를 물에 넣는 거는요   어렵다라고 이해하시면 되겠습니다   네 그렇군요 생활 방수 정도네요   네 약간은 괜찮습니다   감사합니다 네 수고하세요,0
" 요거에 넣은거지? 1순위끼리 경쟁할 경우 40제곱미터 초과면적은 3년이상 무주택자이면서 저축총액이 많은 사람을 우선으로 선정 응. A15 34평 넣음 통장에 지금 돈 넣을까  이미끝난  아마 입주모집 공고일 전까지 낸 금액만 인정해줄거라 특공으로 대부분 뽑고 일반은 몇자리 없더라고 특공은 소득요건땜에 못넣고 그렇군. 특공이 어렵네 셋째 낳으면 어디든 되는데  그래서 입양하고 파양하는 파렴치한들도 있다더라고 어, 처음 그 말 들었을때 진짜 충격이언  우린 사실 내후년에 당첨되는게 젤 좋아 왜? 자금 때문에? 학교때문에? 그때 자금여력도 훨 낫고, 전세2년더하고 입주때 딱 들어가기 좋을것 같아서 지금 당첨되는게 젤 좋을 것 같은데... 더 오르면 어쩔라구 분양권 상한제땜에 다 안오르지 않을까 목동 힐스테이트 청약 안 넣었던 거 후회 상한제도 주변 시세에 따라 올라가고 내려가는거라 빨리 당첨되는게 좋을 것 같애 그전에 되면야 더 좋겠지만.",0
  반갑습니다 소속 상담원 이름입니다   소속에서도 대용량 상품도 있나요   네 오른쪽에 있는 메뉴 탭에서 확인이 가능합니다   대용량 상품에는 어떤 것들이 있나요   대표적으로 생수가 있고요   시중보다 저렴하게 사용한가요   네 시중보다 저렴해서요   최대 일인 당 세 박스까지 구매가 가능합니다   이백 미리 상품도 있나요   네 이 리터와 이백 미리 상품이 있습니다   네 확인 감사합니다,0
  안녕하세요 상담사 소속 이름입니다   제가 가전제품을 구매했는데요   으뜸 효율 구매 비용 환급 증빙 서류는 어떻게 받을 수 있나요   영수증 출력 시 모델명과 구매 일자가 나와야 하고요   구매자명 그리고 판매점이 나오게끔 출력 하시면 됩니다   그렇게 영수증을 출력해서 제출하면 되나요   네 설명 드린 방법으로 영수증 뽑아서 제출하시면 됩니다   네 알겠습니다 수고하세요,0
